Date,prevo1,prevh1,prevl1,prevv1,prevp2,prevo2,prevh2,prevl2,prevv2,prevp3,prevo3,prevh3,prevl3,prevv3,prevp4,prevo4,prevh4,prevl4,prevv4,prevp5,prevo5,prevh5,prevl5,prevv5,closing
27-Jun-18,430.32,445.38,423.01,2020000,430.33,458.76,459.96,429.87,5310000,458.76,454.81,472.54,437.08,4410000,454.81,474.14,475.74,419.56,2640000,474.14,462.58,482.42,456.46,1220000,442.16
26-Jun-18,458.76,459.96,429.87,5310000,458.76,454.81,472.54,437.08,4410000,454.81,474.14,475.74,419.56,2640000,474.14,462.58,482.42,456.46,1220000,462.57,525.97,526.26,450.72,1740000,430.33
25-Jun-18,454.81,472.54,437.08,4410000,454.81,474.14,475.74,419.56,2640000,474.14,462.58,482.42,456.46,1220000,462.57,525.97,526.26,450.72,1740000,526.01,536.31,544.71,522.47,774030,458.76
24-Jun-18,474.14,475.74,419.56,2640000,474.14,462.58,482.42,456.46,1220000,462.57,525.97,526.26,450.72,1740000,526.01,536.31,544.71,522.47,774030,536.31,538.22,541.08,517.42,873140,454.81
23-Jun-18,462.58,482.42,456.46,1220000,462.57,525.97,526.26,450.72,1740000,526.01,536.31,544.71,522.47,774030,536.31,538.22,541.08,517.42,873140,538.22,517.91,547.5,514.88,985960,474.14
22-Jun-18,525.97,526.26,450.72,1740000,526.01,536.31,544.71,522.47,774030,536.31,538.22,541.08,517.42,873140,538.22,517.91,547.5,514.88,985960,517.91,496.47,523.95,489.16,842050,462.57
21-Jun-18,536.31,544.71,522.47,774030,536.31,538.22,541.08,517.42,873140,538.22,517.91,547.5,514.88,985960,517.91,496.47,523.95,489.16,842050,496.43,496.95,507.19,494.73,604790,526.01
20-Jun-18,538.22,541.08,517.42,873140,538.22,517.91,547.5,514.88,985960,517.91,496.47,523.95,489.16,842050,496.43,496.95,507.19,494.73,604790,496.93,487.88,502.47,484.89,749090,536.31
19-Jun-18,517.91,547.5,514.88,985960,517.91,496.47,523.95,489.16,842050,496.43,496.95,507.19,494.73,604790,496.93,487.88,502.47,484.89,749090,487.88,519.49,520.73,483.99,1250000,538.22
18-Jun-18,496.47,523.95,489.16,842050,496.43,496.95,507.19,494.73,604790,496.93,487.88,502.47,484.89,749090,487.88,519.49,520.73,483.99,1250000,519.49,476.17,525.21,461.62,1700000,517.91
17-Jun-18,496.95,507.19,494.73,604790,496.93,487.88,502.47,484.89,749090,487.88,519.49,520.73,483.99,1250000,519.49,476.17,525.21,461.62,1700000,476.17,494.6,501.64,450.67,1560000,496.43
16-Jun-18,487.88,502.47,484.89,749090,487.88,519.49,520.73,483.99,1250000,519.49,476.17,525.21,461.62,1700000,476.17,494.6,501.64,450.67,1560000,494.48,531.4,538.16,484.99,1240000,496.93
15-Jun-18,519.49,520.73,483.99,1250000,519.49,476.17,525.21,461.62,1700000,476.17,494.6,501.64,450.67,1560000,494.48,531.4,538.16,484.99,1240000,531.42,524.64,535.63,510.29,1210000,487.88
14-Jun-18,476.17,525.21,461.62,1700000,476.17,494.6,501.64,450.67,1560000,494.48,531.4,538.16,484.99,1240000,531.42,524.64,535.63,510.29,1210000,524.64,593.8,593.82,503.43,1490000,519.49
13-Jun-18,494.6,501.64,450.67,1560000,494.48,531.4,538.16,484.99,1240000,531.42,524.64,535.63,510.29,1210000,524.64,593.8,593.82,503.43,1490000,593.8,599.67,608.65,592.54,534160,476.17
12-Jun-18,531.4,538.16,484.99,1240000,531.42,524.64,535.63,510.29,1210000,524.64,593.8,593.82,503.43,1490000,593.8,599.67,608.65,592.54,534160,599.67,604.71,608.32,593.74,622540,494.48
11-Jun-18,524.64,535.63,510.29,1210000,524.64,593.8,593.82,503.43,1490000,593.8,599.67,608.65,592.54,534160,599.67,604.71,608.32,593.74,622540,604.71,606.39,616.52,600.29,843320,531.42
10-Jun-18,593.8,593.82,503.43,1490000,593.8,599.67,608.65,592.54,534160,599.67,604.71,608.32,593.74,622540,604.71,606.39,616.52,600.29,843320,606.39,608.83,611.63,593.98,700740,524.64
9-Jun-18,599.67,608.65,592.54,534160,599.67,604.71,608.32,593.74,622540,604.71,606.39,616.52,600.29,843320,606.39,608.83,611.63,593.98,700740,608.83,591.44,613,577.53,829990,593.8
8-Jun-18,604.71,608.32,593.74,622540,604.71,606.39,616.52,600.29,843320,606.39,608.83,611.63,593.98,700740,608.83,591.44,613,577.53,829990,591.44,619.09,624.81,580.71,809800,599.67
7-Jun-18,606.39,616.52,600.29,843320,606.39,608.83,611.63,593.98,700740,608.83,591.44,613,577.53,829990,591.44,619.09,624.81,580.71,809800,619.08,591.33,627.51,590.81,764930,604.71
6-Jun-18,608.83,611.63,593.98,700740,608.83,591.44,613,577.53,829990,591.44,619.09,624.81,580.71,809800,619.08,591.33,627.51,590.81,764930,591.3,579.34,598.78,574.8,808420,606.39
5-Jun-18,591.44,613,577.53,829990,591.44,619.09,624.81,580.71,809800,619.08,591.33,627.51,590.81,764930,591.3,579.34,598.78,574.8,808420,579.3,577.87,589.55,565.69,861910,608.83
4-Jun-18,619.09,624.81,580.71,809800,619.08,591.33,627.51,590.81,764930,591.3,579.34,598.78,574.8,808420,579.3,577.87,589.55,565.69,861910,577.87,557.96,586.15,554.96,922240,591.44
3-Jun-18,591.33,627.51,590.81,764930,591.3,579.34,598.78,574.8,808420,579.3,577.87,589.55,565.69,861910,577.87,557.96,586.15,554.96,922240,557.98,566.86,584.9,543.16,1060000,619.08
2-Jun-18,579.34,598.78,574.8,808420,579.3,577.87,589.55,565.69,861910,577.87,557.96,586.15,554.96,922240,557.98,566.86,584.9,543.16,1060000,566.81,512.32,572.71,511.94,1380000,591.3
1-Jun-18,577.87,589.55,565.69,861910,577.87,557.96,586.15,554.96,922240,557.98,566.86,584.9,543.16,1060000,566.81,512.32,572.71,511.94,1380000,512.29,570.67,575,507.72,1500000,579.3
31-May-18,557.96,586.15,554.96,922240,557.98,566.86,584.9,543.16,1060000,566.81,512.32,572.71,511.94,1380000,512.29,570.67,575,507.72,1500000,570.69,586.63,591.48,558.44,892940,577.87
30-May-18,566.86,584.9,543.16,1060000,566.81,512.32,572.71,511.94,1380000,512.29,570.67,575,507.72,1500000,570.69,586.63,591.48,558.44,892940,586.76,585.39,606.26,579.36,651250,557.98
29-May-18,512.32,572.71,511.94,1380000,512.29,570.67,575,507.72,1500000,570.69,586.63,591.48,558.44,892940,586.76,585.39,606.26,579.36,651250,585.39,602.4,616.48,569.77,1080000,566.81
28-May-18,570.67,575,507.72,1500000,570.69,586.63,591.48,558.44,892940,586.76,585.39,606.26,579.36,651250,585.39,602.4,616.48,569.77,1080000,602.43,577.52,609.39,547.39,1560000,512.29
27-May-18,586.63,591.48,558.44,892940,586.76,585.39,606.26,579.36,651250,585.39,602.4,616.48,569.77,1080000,602.43,577.52,609.39,547.39,1560000,577.55,642.02,649.85,564.74,1780000,570.69
26-May-18,585.39,606.26,579.36,651250,585.39,602.4,616.48,569.77,1080000,602.43,577.52,609.39,547.39,1560000,577.55,642.02,649.85,564.74,1780000,642.17,696.84,698.48,639.2,928090,586.76
25-May-18,602.4,616.48,569.77,1080000,602.43,577.52,609.39,547.39,1560000,577.55,642.02,649.85,564.74,1780000,642.17,696.84,698.48,639.2,928090,696.85,716.02,718.06,694.07,590690,585.39
24-May-18,577.52,609.39,547.39,1560000,577.55,642.02,649.85,564.74,1780000,642.17,696.84,698.48,639.2,928090,696.85,716.02,718.06,694.07,590690,716.02,696.73,722.92,688.7,702630,602.43
23-May-18,642.02,649.85,564.74,1780000,642.17,696.84,698.48,639.2,928090,696.85,716.02,718.06,694.07,590690,716.02,696.73,722.92,688.7,702630,696.76,693.28,716.51,683.38,732310,577.55
22-May-18,696.84,698.48,639.2,928090,696.85,716.02,718.06,694.07,590690,716.02,696.73,722.92,688.7,702630,696.76,693.28,716.51,683.38,732310,693.28,668.98,694.24,658.25,906930,642.17
21-May-18,716.02,718.06,694.07,590690,716.02,696.73,722.92,688.7,702630,696.76,693.28,716.51,683.38,732310,693.28,668.98,694.24,658.25,906930,668.97,706.53,718.5,663.91,953690,696.85
20-May-18,696.73,722.92,688.7,702630,696.76,693.28,716.51,683.38,732310,693.28,668.98,694.24,658.25,906930,668.97,706.53,718.5,663.91,953690,706.53,705.73,710.49,667.51,978180,716.02
19-May-18,693.28,716.51,683.38,732310,693.28,668.98,694.24,658.25,906930,668.97,706.53,718.5,663.91,953690,706.53,705.73,710.49,667.51,978180,705.73,727.06,738.71,696.63,1030000,696.76
18-May-18,668.98,694.24,658.25,906930,668.97,706.53,718.5,663.91,953690,706.53,705.73,710.49,667.51,978180,705.73,727.06,738.71,696.63,1030000,727.06,729.41,741.52,687.16,1390000,693.28
17-May-18,706.53,718.5,663.91,953690,706.53,705.73,710.49,667.51,978180,705.73,727.06,738.71,696.63,1030000,727.06,729.41,741.52,687.16,1390000,729.37,684.77,739.67,669.2,1010000,668.97
16-May-18,705.73,710.49,667.51,978180,705.73,727.06,738.71,696.63,1030000,727.06,729.41,741.52,687.16,1390000,729.37,684.77,739.67,669.2,1010000,683.94,676.97,689.83,635.23,1340000,706.53
15-May-18,727.06,738.71,696.63,1030000,727.06,729.41,741.52,687.16,1390000,729.37,684.77,739.67,669.2,1010000,683.94,676.97,689.83,635.23,1340000,676.21,724.36,736.58,665.81,1630000,705.73
14-May-18,729.41,741.52,687.16,1390000,729.37,684.77,739.67,669.2,1010000,683.94,676.97,689.83,635.23,1340000,676.21,724.36,736.58,665.81,1630000,724.4,751.98,768.24,723.39,983140,727.06
13-May-18,684.77,739.67,669.2,1010000,683.94,676.97,689.83,635.23,1340000,676.21,724.36,736.58,665.81,1630000,724.4,751.98,768.24,723.39,983140,751.62,747.98,759.71,711.49,1070000,729.37
12-May-18,676.97,689.83,635.23,1340000,676.21,724.36,736.58,665.81,1630000,724.4,751.98,768.24,723.39,983140,751.62,747.98,759.71,711.49,1070000,748.48,759.35,761.43,721.49,1140000,683.94
11-May-18,724.36,736.58,665.81,1630000,724.4,751.98,768.24,723.39,983140,751.62,747.98,759.71,711.49,1070000,748.48,759.35,761.43,721.49,1140000,754.03,793.29,797.3,700.4,2120000,676.21
10-May-18,751.98,768.24,723.39,983140,751.62,747.98,759.71,711.49,1070000,748.48,759.35,761.43,721.49,1140000,754.03,793.29,797.3,700.4,2120000,793.19,818.75,838.26,755.09,1160000,724.4
9-May-18,747.98,759.71,711.49,1070000,748.48,759.35,761.43,721.49,1140000,754.03,793.29,797.3,700.4,2120000,793.19,818.75,838.26,755.09,1160000,818.33,785.29,830.03,782.18,1000000,751.62
8-May-18,759.35,761.43,721.49,1140000,754.03,793.29,797.3,700.4,2120000,793.19,818.75,838.26,755.09,1160000,818.33,785.29,830.03,782.18,1000000,785.2,778.97,806.9,760.1,1240000,748.48
7-May-18,793.29,797.3,700.4,2120000,793.19,818.75,838.26,755.09,1160000,818.33,785.29,830.03,782.18,1000000,785.2,778.97,806.9,760.1,1240000,778.95,688.23,788.61,686.79,1550000,754.03
6-May-18,818.75,838.26,755.09,1160000,818.33,785.29,830.03,782.18,1000000,785.2,778.97,806.9,760.1,1240000,778.95,688.23,788.61,686.79,1550000,688.15,671.31,690.97,664.29,873980,793.19
5-May-18,785.29,830.03,782.18,1000000,785.2,778.97,806.9,760.1,1240000,778.95,688.23,788.61,686.79,1550000,688.15,671.31,690.97,664.29,873980,671.26,670.12,674.36,630.33,1030000,818.33
4-May-18,778.97,806.9,760.1,1240000,778.95,688.23,788.61,686.79,1550000,688.15,671.31,690.97,664.29,873980,671.26,670.12,674.36,630.33,1030000,670.07,689.83,693.85,664.03,913860,785.2
3-May-18,688.23,788.61,686.79,1550000,688.15,671.31,690.97,664.29,873980,671.26,670.12,674.36,630.33,1030000,670.07,689.83,693.85,664.03,913860,689.9,683.49,700.05,669.15,856120,778.95
2-May-18,671.31,690.97,664.29,873980,671.26,670.12,674.36,630.33,1030000,670.07,689.83,693.85,664.03,913860,689.9,683.49,700.05,669.15,856120,683.49,643.96,693.79,640.92,871550,688.15
1-May-18,670.12,674.36,630.33,1030000,670.07,689.83,693.85,664.03,913860,689.9,683.49,700.05,669.15,856120,683.49,643.96,693.79,640.92,871550,643.97,661.65,685.54,641.84,1060000,671.26
30-Apr-18,689.83,693.85,664.03,913860,689.9,683.49,700.05,669.15,856120,683.49,643.96,693.79,640.92,871550,643.97,661.65,685.54,641.84,1060000,662.36,617.37,665.2,600.69,1370000,670.07
29-Apr-18,683.49,700.05,669.15,856120,683.49,643.96,693.79,640.92,871550,643.97,661.65,685.54,641.84,1060000,662.36,617.37,665.2,600.69,1370000,617.36,702.94,703.25,594.98,2720000,689.9
28-Apr-18,643.96,693.79,640.92,871550,643.97,661.65,685.54,641.84,1060000,662.36,617.37,665.2,600.69,1370000,617.36,702.94,703.25,594.98,2720000,703.02,644.08,711.74,644.05,1480000,683.49
27-Apr-18,661.65,685.54,641.84,1060000,662.36,617.37,665.2,600.69,1370000,617.36,702.94,703.25,594.98,2720000,703.02,644.08,711.74,644.05,1480000,644.13,622.01,648.58,619.81,859640,643.97
26-Apr-18,617.37,665.2,600.69,1370000,617.36,702.94,703.25,594.98,2720000,703.02,644.08,711.74,644.05,1480000,644.13,622.01,648.58,619.81,859640,622.23,605.58,643.58,591.78,1020000,662.36
25-Apr-18,702.94,703.25,594.98,2720000,703.02,644.08,711.74,644.05,1480000,644.13,622.01,648.58,619.81,859640,622.23,605.58,643.58,591.78,1020000,605.59,617.1,623.86,574.73,1230000,617.36
24-Apr-18,644.08,711.74,644.05,1480000,644.13,622.01,648.58,619.81,859640,622.23,605.58,643.58,591.78,1020000,605.59,617.1,623.86,574.73,1230000,617.04,567.7,620.58,558.27,1420000,703.02
23-Apr-18,622.01,648.58,619.81,859640,622.23,605.58,643.58,591.78,1020000,605.59,617.1,623.86,574.73,1230000,617.04,567.7,620.58,558.27,1420000,567.49,525.74,570.15,522.15,1040000,644.13
22-Apr-18,605.58,643.58,591.78,1020000,605.59,617.1,623.86,574.73,1230000,617.04,567.7,620.58,558.27,1420000,567.49,525.74,570.15,522.15,1040000,525.66,503.24,526.41,502.02,759150,622.23
21-Apr-18,617.1,623.86,574.73,1230000,617.04,567.7,620.58,558.27,1420000,567.49,525.74,570.15,522.15,1040000,525.66,503.24,526.41,502.02,759150,503.19,511.75,520.86,501.73,826710,605.59
20-Apr-18,567.7,620.58,558.27,1420000,567.49,525.74,570.15,522.15,1040000,525.66,503.24,526.41,502.02,759150,503.19,511.75,520.86,501.73,826710,511.82,533.89,537.32,498.87,1030000,617.04
19-Apr-18,525.74,570.15,522.15,1040000,525.66,503.24,526.41,502.02,759150,503.19,511.75,520.86,501.73,826710,511.82,533.89,537.32,498.87,1030000,533.9,502.52,534.18,502.52,988290,567.49
18-Apr-18,503.24,526.41,502.02,759150,503.19,511.75,520.86,501.73,826710,511.82,533.89,537.32,498.87,1030000,533.9,502.52,534.18,502.52,988290,502.52,494.36,514.14,486.89,924640,525.66
17-Apr-18,511.75,520.86,501.73,826710,511.82,533.89,537.32,498.87,1030000,533.9,502.52,534.18,502.52,988290,502.52,494.36,514.14,486.89,924640,493.48,494.25,528.71,482.19,1670000,503.19
16-Apr-18,533.89,537.32,498.87,1030000,533.9,502.52,534.18,502.52,988290,502.52,494.36,514.14,486.89,924640,493.48,494.25,528.71,482.19,1670000,494.03,430.13,498.13,414.07,1860000,511.82
15-Apr-18,502.52,534.18,502.52,988290,502.52,494.36,514.14,486.89,924640,493.48,494.25,528.71,482.19,1670000,494.03,430.13,498.13,414.07,1860000,430.14,415.43,433.25,412.35,827170,533.9
14-Apr-18,494.36,514.14,486.89,924640,493.48,494.25,528.71,482.19,1670000,494.03,430.13,498.13,414.07,1860000,430.14,415.43,433.25,412.35,827170,415.45,399.04,417.84,391.81,709220,502.52
13-Apr-18,494.25,528.71,482.19,1670000,494.03,430.13,498.13,414.07,1860000,430.14,415.43,433.25,412.35,827170,415.45,399.04,417.84,391.81,709220,399.05,400.67,430.85,388.05,1300000,493.48
12-Apr-18,430.13,498.13,414.07,1860000,430.14,415.43,433.25,412.35,827170,415.45,399.04,417.84,391.81,709220,399.05,400.67,430.85,388.05,1300000,400.71,384.85,403.71,384.85,569260,494.03
11-Apr-18,415.43,433.25,412.35,827170,415.45,399.04,417.84,391.81,709220,399.05,400.67,430.85,388.05,1300000,400.71,384.85,403.71,384.85,569260,384.87,369.97,394.66,369.41,600400,430.14
10-Apr-18,399.04,417.84,391.81,709220,399.05,400.67,430.85,388.05,1300000,400.71,384.85,403.71,384.85,569260,384.87,369.97,394.66,369.41,600400,369.97,381.69,385.7,363.83,700800,415.45
9-Apr-18,400.67,430.85,388.05,1300000,400.71,384.85,403.71,384.85,569260,384.87,369.97,394.66,369.41,600400,369.97,381.69,385.7,363.83,700800,381.52,378.62,386.91,367.21,903270,399.05
8-Apr-18,384.85,403.71,384.85,569260,384.87,369.97,394.66,369.41,600400,369.97,381.69,385.7,363.83,700800,381.52,378.62,386.91,367.21,903270,378.68,415.58,416.38,371.35,1120000,400.71
7-Apr-18,369.97,394.66,369.41,600400,369.97,381.69,385.7,363.83,700800,381.52,378.62,386.91,367.21,903270,378.68,415.58,416.38,371.35,1120000,415.55,385.02,418.78,380.89,1060000,384.87
6-Apr-18,381.69,385.7,363.83,700800,381.52,378.62,386.91,367.21,903270,378.68,415.58,416.38,371.35,1120000,415.55,385.02,418.78,380.89,1060000,385.07,378.85,393.94,375.67,824810,369.97
5-Apr-18,378.62,386.91,367.21,903270,378.68,415.58,416.38,371.35,1120000,415.55,385.02,418.78,380.89,1060000,385.07,378.85,393.94,375.67,824810,378.75,394.1,399.46,359.49,1240000,381.52
4-Apr-18,415.58,416.38,371.35,1120000,415.55,385.02,418.78,380.89,1060000,385.07,378.85,393.94,375.67,824810,378.75,394.1,399.46,359.49,1240000,393.96,393.75,419.07,390.09,1210000,378.68
3-Apr-18,385.02,418.78,380.89,1060000,385.07,378.85,393.94,375.67,824810,378.75,394.1,399.46,359.49,1240000,393.96,393.75,419.07,390.09,1210000,393.79,384.13,411.17,366.12,1960000,415.55
2-Apr-18,378.85,393.94,375.67,824810,378.75,394.1,399.46,359.49,1240000,393.96,393.75,419.07,390.09,1210000,393.79,384.13,411.17,366.12,1960000,384.12,446.86,449.33,380.85,2010000,385.07
1-Apr-18,394.1,399.46,359.49,1240000,393.96,393.75,419.07,390.09,1210000,393.79,384.13,411.17,366.12,1960000,384.12,446.86,449.33,380.85,2010000,446.84,448.73,465.09,440.84,918120,378.75
31-Mar-18,393.75,419.07,390.09,1210000,393.79,384.13,411.17,366.12,1960000,384.12,446.86,449.33,380.85,2010000,446.84,448.73,465.09,440.84,918120,448.48,485.97,491.77,446.7,1310000,393.96
30-Mar-18,384.13,411.17,366.12,1960000,384.12,446.86,449.33,380.85,2010000,446.84,448.73,465.09,440.84,918120,448.48,485.97,491.77,446.7,1310000,485.98,523.46,526.22,467.46,1150000,393.79
29-Mar-18,446.86,449.33,380.85,2010000,446.84,448.73,465.09,440.84,918120,448.48,485.97,491.77,446.7,1310000,485.98,523.46,526.22,467.46,1150000,523.5,520.44,535.11,513.05,495850,384.12
28-Mar-18,448.73,465.09,440.84,918120,448.48,485.97,491.77,446.7,1310000,485.98,523.46,526.22,467.46,1150000,523.5,520.44,535.11,513.05,495850,520.45,543.15,545.15,520.05,554620,446.84
27-Mar-18,485.97,491.77,446.7,1310000,485.98,523.46,526.22,467.46,1150000,523.5,520.44,535.11,513.05,495850,520.45,543.15,545.15,520.05,554620,543.42,539.9,543.51,508.36,871890,448.48
26-Mar-18,523.46,526.22,467.46,1150000,523.5,520.44,535.11,513.05,495850,520.45,543.15,545.15,520.05,554620,543.42,539.9,543.51,508.36,871890,539.87,559.9,577.63,517.81,887950,485.98
25-Mar-18,520.44,535.11,513.05,495850,520.45,543.15,545.15,520.05,554620,543.42,539.9,543.51,508.36,871890,539.87,559.9,577.63,517.81,887950,560.24,557.09,589.83,545.87,1010000,523.5
24-Mar-18,543.15,545.15,520.05,554620,543.42,539.9,543.51,508.36,871890,539.87,559.9,577.63,517.81,887950,560.24,557.09,589.83,545.87,1010000,557.08,555.75,566.63,517.02,1160000,520.45
23-Mar-18,539.9,543.51,508.36,871890,539.87,559.9,577.63,517.81,887950,560.24,557.09,589.83,545.87,1010000,557.08,555.75,566.63,517.02,1160000,556.16,536.72,558.33,516.31,1460000,543.42
22-Mar-18,559.9,577.63,517.81,887950,560.24,557.09,589.83,545.87,1010000,557.08,555.75,566.63,517.02,1160000,556.16,536.72,558.33,516.31,1460000,536.72,549.96,559.19,454.9,2560000,539.87
21-Mar-18,557.09,589.83,545.87,1010000,557.08,555.75,566.63,517.02,1160000,556.16,536.72,558.33,516.31,1460000,536.72,549.96,559.19,454.9,2560000,550.27,600.48,609.48,544.51,777540,560.24
20-Mar-18,555.75,566.63,517.02,1160000,556.16,536.72,558.33,516.31,1460000,536.72,549.96,559.19,454.9,2560000,550.27,600.48,609.48,544.51,777540,600.79,610.36,625.34,585.84,695580,557.08
19-Mar-18,536.72,558.33,516.31,1460000,536.72,549.96,559.19,454.9,2560000,550.27,600.48,609.48,544.51,777540,600.79,610.36,625.34,585.84,695580,610.13,612.08,620.01,572.69,991890,556.16
18-Mar-18,549.96,559.19,454.9,2560000,550.27,600.48,609.48,544.51,777540,600.79,610.36,625.34,585.84,695580,610.13,612.08,620.01,572.69,991890,612.09,689.67,702.53,587.1,990480,536.72
17-Mar-18,600.48,609.48,544.51,777540,600.79,610.36,625.34,585.84,695580,610.13,612.08,620.01,572.69,991890,612.09,689.67,702.53,587.1,990480,689.57,697.06,713.8,680.01,558730,550.27
16-Mar-18,610.36,625.34,585.84,695580,610.13,612.08,620.01,572.69,991890,612.09,689.67,702.53,587.1,990480,689.57,697.06,713.8,680.01,558730,697.04,720.12,739.25,678.27,664590,600.79
15-Mar-18,612.08,620.01,572.69,991890,612.09,689.67,702.53,587.1,990480,689.57,697.06,713.8,680.01,558730,697.04,720.12,739.25,678.27,664590,720.12,682.77,733.33,664.53,690940,610.13
14-Mar-18,689.67,702.53,587.1,990480,689.57,697.06,713.8,680.01,558730,697.04,720.12,739.25,678.27,664590,720.12,682.77,733.33,664.53,690940,682.52,725.7,746.13,678.46,673800,612.09
13-Mar-18,697.06,713.8,680.01,558730,697.04,720.12,739.25,678.27,664590,720.12,682.77,733.33,664.53,690940,682.52,725.7,746.13,678.46,673800,725.89,698.91,728.83,644.46,1130000,689.57
12-Mar-18,720.12,739.25,678.27,664590,720.12,682.77,733.33,664.53,690940,682.52,725.7,746.13,678.46,673800,725.89,698.91,728.83,644.46,1130000,698.96,750.09,772.23,689.41,850150,697.04
11-Mar-18,682.77,733.33,664.53,690940,682.52,725.7,746.13,678.46,673800,725.89,698.91,728.83,644.46,1130000,698.96,750.09,772.23,689.41,850150,749.98,814.56,824.83,724.98,945380,720.12
10-Mar-18,725.7,746.13,678.46,673800,725.89,698.91,728.83,644.46,1130000,698.96,750.09,772.23,689.41,850150,749.98,814.56,824.83,724.98,945380,814.88,850,851.72,803.9,578560,682.52
9-Mar-18,698.91,728.83,644.46,1130000,698.96,750.09,772.23,689.41,850150,749.98,814.56,824.83,724.98,945380,814.88,850,851.72,803.9,578560,850.24,865.53,870.27,850.24,466380,725.89
8-Mar-18,750.09,772.23,689.41,850150,749.98,814.56,824.83,724.98,945380,814.88,850,851.72,803.9,578560,850.24,865.53,870.27,850.24,466380,865.53,855.91,867.35,838.06,444490,698.96
7-Mar-18,814.56,824.83,724.98,945380,814.88,850,851.72,803.9,578560,850.24,865.53,870.27,850.24,466380,865.53,855.91,867.35,838.06,444490,855.91,855.46,868.51,853.45,407540,749.98
